"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","samplingProtocol","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","nomenclaturalCode","http...unknown.org.crawl_attempt","http...unknown.org.status","municipality","identificationVerificationStatus","language","collectionCode","gbifID","occurrenceID","type","taxonID","vernacularName","institutionCode","accessRights","name","recordedBy","catalogNumber","http...unknown.org.declaredCount","locality","dateIdentified","gadm","modified","identifiedBy","http...unknown.org.nick","verbatimEventDate","verbatimLocality","http...unknown.org.captive_cultivated","eventTime","identificationID","dynamicProperties","sex","http...unknown.org.griddedDataset","organismQuantity","eventID","county","nomenclaturalStatus","verbatimSRS","parentNameUsageID","http...unknown.org.omitFromScheduledCrawl","locationID","acceptedNameUsageID","ownerInstitutionCode","higherClassification","bibliographicCitation","dataGeneralizations","footprintWKT","eventRemarks","verbatimIdentification","footprintSRS","taxonConceptID","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","projectId","vitality","distanceFromCentroidInMeters","habitat","behavior","identificationRemarks"
"5956848905","Ceratitis capitata (Wiedemann, 1824)",51.12122,4.4313,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:11.089+00:00",495,"HUMAN_OBSERVATION",1,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",8,"EUROPE","Antwerp",2026,1,11,"2026-01-11",11,11,"2026-06-10T12:11:11.089+00:00","https://waarnemingen.be/observation/383862433","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:383862433","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","casual observation","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:383862433","see metadata","ICZN","495","not_reviewed","Kontich","approved on photographic evidence","en","waarnemingen.be","5956848905","Natuurpunt:Waarnemingen:383862433","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5956849336","Ceratitis capitata (Wiedemann, 1824)",51.03753,3.74493,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:24.733+00:00",495,"HUMAN_OBSERVATION",1,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",999,"EUROPE","East Flanders",2026,1,9,"2026-01-09",9,9,"2026-06-10T12:11:24.733+00:00","https://waarnemingen.be/observation/383780637","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:383780637","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","casual observation","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:383780637","see metadata","ICZN","495","not_reviewed","Gent","approved on photographic evidence","en","waarnemingen.be","5956849336","Natuurpunt:Waarnemingen:383780637","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5994338019","Ceratitis capitata (Wiedemann, 1824)",51.3,13.5546,"cdc","77ecd330-b09e-11e2-a01d-00145eb45e9a","c76cf030-2a95-11da-9cc1-b8a03c50a862",NA,"32194951-3eca-4cdb-8329-39e23d8f9491","c76cf030-2a95-11da-9cc1-b8a03c50a862","DE","BIOCASE","2026-05-06T21:26:46.123+00:00","2026-05-06T21:32:09.170+00:00",391,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5000,"EUROPE",NA,2026,1,11,"2026-01-11",11,11,"2026-05-06T21:32:09.170+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"c2140251-c841-444b-98f1-5688fa18a8e6","none","none",FALSE,NA,NA,NA,"none","WGS84","Insecta","DE","none","none","EUROPE","Germany","EUROPE",NA,"c2140251-c841-444b-98f1-5688fa18a8e6",NA,NA,"391",NA,NA,NA,NA,"Insekten Sachsen","5994338019","c2140251-c841-444b-98f1-5688fa18a8e6",NA,NA,NA,"NABU Sachsen AK Entomologie",NA,"Ceratitis capitata (Wiedemann, 1824)","Jens Tomasini|Jens Tomasini","c2140251-c841-444b-98f1-5688fa18a8e6","411011","Großenhain, Landkreis Meißen, Bornweg 32; Küche;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""percentNN"":0.8484,""countNN"":800,""distanceNN"":0.05}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5994697394","Ceratitis capitata (Wiedemann, 1824)",56.10996,15.46917,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6","4346b227-ca68-4d54-8a77-909148492e0b","4c415e40-1e21-11de-9e40-a0d6ecebb8bf","SE","EML","2026-06-06T08:13:40.360+00:00","2026-06-06T13:44:43.361+00:00",599,"HUMAN_OBSERVATION",2,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",25,"EUROPE","Blekinge",2026,1,11,"2026-01-11T11:14",11,11,"2026-06-06T13:44:43.361+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:lsid:artportalen.se:sighting:130623885","none","none",FALSE,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","Artportalen",NA,"none","WGS84","Insecta","SE","none","none","EUROPE","Sweden","EUROPE","Niclas Wahlgren","urn:lsid:artportalen.se:sighting:130623885",NA,NA,"599","not_reviewed","Karlskrona","Unvalidated",NA,"Artportalen","5994697394","urn:lsid:artportalen.se:sighting:130623885",NA,"urn:lsid:dyntaxa.se:Taxon:241104","medelhavsfruktfluga","SLU Artdatabanken","Free usage","Ceratitis capitata (Wiedemann, 1824)","Niclas Wahlgren","130623885",NA,"Garpenvägen 71, Bl",NA,NA,"2026-01-11T11:15:49.000+00:00",NA,NA,"2026-01-11T11:14:00+01:00","Garpenvägen 71, Bl",NA,"11:14:00+01:00",NA,NA,NA,NA,2,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen:event:1635909947148090856","Blekinge","valid","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1011102","true","urn:lsid:artportalen.se:site:8120437","urn:lsid:dyntaxa.se:Taxon:241104","SLU Artdatabanken","Biota | Animalia | Arthropoda | Hexapoda | Insecta | Diptera | Brachycera | Tephritoidea | Tephritidae | Ceratitis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5995452094","Ceratitis capitata (Wiedemann, 1824)",56.384092,8.599279,"cdc","963a6b96-4d22-4428-86e4-afee52cf4a8e","1a4e6112-b3af-402e-b29f-c2ade2167f72",NA,"f9c0c41b-6da4-4be4-b917-a6f7710f3dbc","1a4e6112-b3af-402e-b29f-c2ade2167f72","DK","DWC_ARCHIVE","2026-04-17T10:23:30.051+00:00","2026-04-24T05:00:47.552+00:00",312,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",20,"EUROPE",NA,2026,1,10,"2026-01-10",10,10,"2026-04-24T05:00:47.552+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"59517186","none","none",FALSE,NA,NA,NA,"none","WGS84","Insecta","DK","none","none","EUROPE","Denmark","EUROPE",NA,"59517186",NA,NA,"312","not_reviewed",NA,NA,"da",NA,"5995452094","https://arter.dk//fund/59517186",NA,"MSTSNM:Arter:104871","Middelhavsfrugtflue","SGAV-and-NHMD",NA,"Ceratitis capitata (Wiedemann, 1824)","kimkastberg","Arter_59517186",NA,NA,NA,NA,"2026-01-10T13:18:39.718+00:00","kimkastberg",NA,NA,NA,NA,"14:18:03.000+01:00",NA,"{""Substrate"":""""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arter.dk (Agency for Green Transition and Aquatic Environment & Natural History Museum of Denmark)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6063644025","Ceratitis capitata (Wiedemann, 1824)",51.15111,4.44116,"osiic","9a0b66df-7535-4f28-9f4e-5bc11b8b096c","4d3ceea8-5699-439d-a899-decac9cbbdac","b153643d-735a-440f-a0e9-428b4f9d1cd2","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","1cd669d0-80ea-11de-a9d0-f1765f95f18b","BE","EML","2026-06-10T12:04:08.876+00:00","2026-06-10T12:11:11.253+00:00",495,"HUMAN_OBSERVATION",3,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",4,"EUROPE","Antwerp",2026,1,16,"2026-01-16",16,16,"2026-06-10T12:11:11.253+00:00","https://waarnemingen.be/observation/384235530","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"Natuurpunt:Waarnemingen:384235530","none","none",FALSE,"https://doi.org/10.15468/k2aiak","Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium","casual observation","none","WGS84","Insecta","BE","none","none","EUROPE","Belgium","EUROPE","Natuurpunt Studie","Natuurpunt:Waarnemingen:384235530","see metadata","ICZN","495","not_reviewed","Edegem","approved on photographic evidence","en","waarnemingen.be","6063644025","Natuurpunt:Waarnemingen:384235530","Event","https://waarnemingen.be/species/27248","Middellandse Zeeboorvlieg","Natuurpunt","http://www.natuurpunt.be/normen-voor-datagebruik","Ceratitis capitata (Wiedemann, 1824)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6120862337","Ceratitis capitata (Wiedemann, 1824)",60.239593,25.80029,"cdc","956bc674-6022-4c52-833e-c5fb39dc837a","04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1",NA,"b1304814-56cc-434e-8d40-2b24fa21526f","04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1","FI","EML","2026-06-04T01:33:41.744+00:00","2026-06-04T01:34:54.665+00:00",364,"HUMAN_OBSERVATION",1,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",50000,"EUROPE","Uusimaa",2026,1,24,"2026-01-24T00:00Z",24,24,"2026-06-04T01:34:54.665+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"http://tun.fi/KE.176/6974e61ed5defb28104be66c#Unit1","none","none",FALSE,NA,"Löydös Open Finnish Observation Database",NA,"none","WGS84","Insecta","FI","none","none","EUROPE","Finland","EUROPE",NA,"http://tun.fi/KE.176/6974e61ed5defb28104be66c#Unit1","User has hidden name and/or location information",NA,"364",NA,NA,NA,NA,"HR.203","6120862337","http://tun.fi/KE.176/6974e61ed5defb28104be66c#Unit1",NA,NA,NA,NA,NA,"Ceratitis capitata (Wiedemann, 1824)",NA,"http://tun.fi/KE.176/6974e61ed5defb28104be66c",NA,"Kulloo",NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://tun.fi/KE.176/6974e61ed5defb28104be66c#Gathering1","Porvoo",NA,NA,NA,NA,NA,NA,NA,NA,"http://tun.fi/KE.176/6974e61ed5defb28104be66c#Unit1 Source: FinBIF","NONE","POLYGON ((25.329283 59.92819, 25.329283 60.550995, 26.271297 60.550995, 26.271297 59.92819, 25.329283 59.92819))","Löytyi kotoa. Tullut hedelmien/vihannesten mukanan?","Appelsiini kärpänen","EPSG:4326","http://tun.fi/MX.289279","Quality assessment: Unassessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6129812634","Ceratitis capitata (Wiedemann, 1824)",41.166411,-8.598567,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","PT","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:00:11.426+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",12,"EUROPE","Porto",2026,1,18,"2026-01-18T12:18:38Z",18,18,"2026-06-06T04:00:11.426+00:00","https://www.inaturalist.org/observations/335201685","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"335201685","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","PT",NA,NA,"EUROPE","Portugal","EUROPE","Paulo C Alves","335201685",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6129812634","https://www.inaturalist.org/observations/335201685",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Paulo C Alves","335201685",NA,NA,"2026-01-18T12:20:36",NA,"2026-03-03T06:30:06.000+00:00","Paulo C Alves","pcalves","2026-01-18 12:18:38Z","Rua do Eng.o Guilherme Bonfim Barreiros, Porto, Norte, PT","wild","12:18:38+00:00","751709447","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0003-4797-0939","ORCID","https://orcid.org/0000-0003-4797-0939",NA,NA,NA,NA,NA,NA
"6129866219","Ceratitis capitata (Wiedemann, 1824)",34.107888,-118.436021,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:07:47.339+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",7,"NORTH_AMERICA","California",2026,1,13,"2026-01-13T09:53",13,13,"2026-06-06T04:07:47.339+00:00","https://www.inaturalist.org/observations/334742178","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"334742178","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Eric Cleveland","334742178",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6129866219","https://www.inaturalist.org/observations/334742178",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Eric Cleveland","334742178",NA,NA,"2026-01-14T17:55:34",NA,"2026-01-14T20:09:52.000+00:00","Eric Cleveland","ericcleveland","2026/01/13 9:53 AM","2030 Benedict Canyon Drive, Beverly Hills, CA 90210, USA","wild","09:53:00-08:00","750337842","{""evidenceOfPresence"":""organism""}","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sterile male from program. Note red dye between eyes.",NA,NA,NA,NA,"https://www.inaturalist.org/projects/never-home-alone-the-wild-life-of-homes|https://www.inaturalist.org/projects/wildlife-of-santa-monica-mountains","alive",NA,NA,NA,NA
"6130042433","Ceratitis capitata (Wiedemann, 1824)",53.273775,-6.255951,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:06:42.855+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",171,"EUROPE","Dublin",2026,1,13,"2026-01-13T19:57Z",13,13,"2026-06-06T04:06:42.855+00:00","https://www.inaturalist.org/observations/334637784","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"334637784","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","IE","none","none","EUROPE","Ireland","NORTH_AMERICA","jnerin","334637784",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6130042433","https://www.inaturalist.org/observations/334637784",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","jnerin","334637784",NA,NA,"2026-01-13T19:57:23",NA,"2026-02-17T05:37:02.000+00:00","jnerin","jnerin","2026-01-13 19:57:00","Ballintyre Square, Ballinteer, Dublin 16, Irlanda","wild","19:57:00+00:00","750012981","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dead",NA,NA,NA,NA
"6130114346","Ceratitis capitata (Wiedemann, 1824)",38.631853,-8.920269,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","PT","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:58:55.040+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",5,"EUROPE","Setúbal",2026,1,15,"2026-01-15T08:28:46Z",15,15,"2026-06-06T03:58:55.040+00:00","https://www.inaturalist.org/observations/334853640","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"334853640","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","PT","none","none","EUROPE","Portugal","EUROPE","Afonso Santos","334853640",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6130114346","https://www.inaturalist.org/observations/334853640",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Afonso Santos","334853640",NA,NA,"2026-01-15T17:21:20",NA,"2026-04-30T12:54:28.000+00:00","Afonso Santos","fonzoo","2026-01-15 08:28:46","Pinhal Novo (R Guerra Junqueiro 10), 2955-166 Pinhal Novo, Portugal","wild","08:28:46+00:00","750679971","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Encontrei dois indivíduos na janela da minha casa. Esta era uma fêmea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6130224599","Ceratitis capitata (Wiedemann, 1824)",39.539447,-0.4325,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T04:02:21.337+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT","Adult",1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",9,"EUROPE","Comunidad Valenciana",2026,1,11,"2026-01-11T11:09",11,11,"2026-06-06T04:02:21.337+00:00","https://www.inaturalist.org/observations/334332561","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"334332561","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","ES","none","none","EUROPE","Spain","NORTH_AMERICA","buergilinda","334332561",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6130224599","https://www.inaturalist.org/observations/334332561",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","buergilinda","334332561",NA,NA,"2026-01-11T10:09:37",NA,"2026-02-28T09:52:36.000+00:00","buergilinda","buergilinda","2026-01-11T11:09","L'Ermita Nova, Godella, Valencia, ES","wild","11:09:00+01:00","749049584","{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6130323642","Ceratitis capitata (Wiedemann, 1824)",26.286633,-80.134791,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-06-05T18:15:48.952+00:00","2026-06-06T03:43:41.424+00:00",595,"HUMAN_OBSERVATION",NA,"PRESENT",NA,1626096,1,54,216,811,3520,8776023,1626096,1626096,"Ceratitis capitata (Wiedemann, 1824)","Animalia","Arthropoda","Diptera","Tephritidae","Ceratitis","Ceratitis capitata","Ceratitis","capitata","SPECIES","ACCEPTED",31,"NORTH_AMERICA","Florida",2026,1,21,"2026-01-21T15:32",21,21,"2026-06-06T03:43:41.424+00:00","https://www.inaturalist.org/observations/335669054","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"335669054","none","none",FALSE,NA,"iNaturalist research-grade observations",NA,"none","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Dennis Vollmar","335669054",NA,NA,"595","not_reviewed",NA,NA,NA,"Observations","6130323642","https://www.inaturalist.org/observations/335669054",NA,"199404",NA,"iNaturalist",NA,"Ceratitis capitata (Wiedemann, 1824)","Dennis Vollmar","335669054",NA,NA,"2026-01-22T02:37:53",NA,"2026-01-22T21:08:19.000+00:00","Dennis Vollmar","dvollmar","2026/01/21 3:32 PM","Deerfield Beach, FL, USA","wild","15:32:00-05:00","753095781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
